Date,Time,Subsystem,Error Code,Error Text,Recovery Class,Major Function,Minor Function,Recommended Action,Root Cause,Times,Debug Text,Source File,
2019/08/28,12:18:30:807,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (877) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:24:406,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (882) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:24:207,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (881) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:24:006,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (878) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:804,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (876) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:755,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,1,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8760,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:604,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (879) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:404,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (881) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:204,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (879) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:054,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8760,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:15:004,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (875) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:955,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8740,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:854,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8720,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:804,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (871) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:755,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8700,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:604,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (868) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:404,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (867) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:304,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8680,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:205,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8710,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:204,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (871) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:104,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8740,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:14:004,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (877) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:13:804,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (883) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:13:404,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (886) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:12:003,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (885) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:11:803,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (884) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:11:603,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (883) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:10:003,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (881) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:09:802,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (878) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:09:604,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8750,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:09:602,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (875) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:09:403,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (873) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:09:353,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8730,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:08:002,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (872) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:903,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8710,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:804,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8690,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:802,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (869) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:754,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8670,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:653,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8650,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:603,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8630,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:602,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (863) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:502,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8610,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:07:402,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (859) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:05:201,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (858) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:05:002,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8590,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:05:001,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (859) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:04:902,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8620,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:04:852,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8640,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:04:802,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (865) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:04:752,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8660,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:03:202,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (868) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:03:151,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8680,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:01:200,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (870) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:01:151,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8700,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:01:051,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8720,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:01:001,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8740,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:01:000,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (874) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:18:00:000,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (877) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:800,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (876) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:650,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8760,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:600,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (875) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:551,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8740,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:451,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8720,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:401,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8700,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:400,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (870) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:300,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8680,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:201,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8650,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:200,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (865) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:58:100,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8630,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:57:999,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (861) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:57:400,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (860) is out of [890,1195] range,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:57:351,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8610,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:57:300,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8630,XRPAtlasLogger.cpp,114,
2019/08/28,12:17:57:250,RTA,600205, Front: Collimator Rectangular blades recoverable error;  continue,AR, XRBeamForm, Rect. Blades, Frt_Component(s)_Collimator,0,0,Collimator SID out of range [00000120-00000002-00000006-00000100] AngioCollim::colUponSid Max SID 12330, Min SID 8770, Requested SID 8650,XRPAtlasLogger.cpp,114,
